date,datetime,narrow_bands,open,close,trend,call_strike,put_strike,call_p,put_p,c_dist_p,p_dist_p,final_signal,temp_signal,high,low,volume,wap,count,SMA5,SMA50,RSI,ATR,ATR_percent,ATR_up,ATR_down,MACD,MACDSignal,MACDHist,bb_up,bb_mid,bb_low,band_width,tech_signal,minutes_since_open,remaining_intervals,SellCall_profit,SellPut_profit,SellIronCondor_profit,day,day_high,day_low,day_high_remaining_2,day_low_remaining_2,new_day,day_group,day_high_remaining,day_low_remaining,date_num,x
20250303 18:45:00 Europe/Berlin,2025-03-03 18:45:00+01:00,False,5948.54,5944.57,DOWN,5990.0,5900.0,0.8587,0.8541,0.76,0.75,StrategyEnum.Hold,StrategyEnum.SellIronCondor,5948.82,5939.51,0,0,288,5947.49,5939.11,51.58,8.45,0.14206480901731275,5953.0151420174,5936.1248579826,3.0928882301277554,3.4156463554211243,-0.3227581252933689,5958.69,5943.7,5928.71,30.0,StrategyEnum.SellIronCondor,195,39,,,,1810,5948.82,5939.51,5948.82,5939.51,False,23,5948.82,5810.91,2025-03-03 18:45,1833
20250303 18:50:00 Europe/Berlin,2025-03-03 18:50:00+01:00,False,5944.53,5935.44,DOWN,5980.0,5890.0,0.8575,0.8622,0.75,0.77,StrategyEnum.SellIronCondor,StrategyEnum.Hold,5945.08,5935.44,0,0,286,5944.68,5939.83,44.6,8.53,0.1437212576684728,5943.970489016157,5926.909510983842,2.0109634147347606,3.1347097672838515,-1.123746352549091,5958.65,5943.24,5927.84,30.8,StrategyEnum.Hold,200,38,,,False,1811,5945.08,5935.44,5945.08,5935.44,False,23,5945.08,5810.91,2025-03-03 18:50,1834
20250303 18:55:00 Europe/Berlin,2025-03-03 18:55:00+01:00,False,5935.47,5931.93,DOWN,5975.0,5890.0,0.8527,0.8462000000000001,0.73,0.71,StrategyEnum.Hold,StrategyEnum.Hold,5936.19,5926.48,0,0,292,5941.86,5940.53,42.23,8.61,0.14522659236905652,5940.544739800718,5923.315260199282,0.8603845603420268,2.6798447258954865,-1.8194601655534597,5958.38,5942.42,5926.45,31.9,StrategyEnum.Hold,205,37,,,,1812,5936.19,5926.48,5936.19,5926.48,False,23,5936.19,5810.91,2025-03-03 18:55,1835
20250303 19:00:00 Europe/Berlin,2025-03-03 19:00:00+01:00,False,5931.89,5926.07,DOWN,5970.0,5885.0,0.861,0.8447,0.74,0.69,StrategyEnum.Hold,StrategyEnum.Hold,5932.64,5925.66,0,0,291,5937.3,5941.15,38.55,8.5,0.14339980243390835,5934.567972672095,5917.572027327905,-0.5183354487735414,2.040208690961681,-2.5585441397352224,5957.1,5940.92,5924.73,32.4,StrategyEnum.Hold,210,36,,,,1813,5932.64,5925.66,5932.64,5925.66,False,23,5932.64,5810.91,2025-03-03 19:00,1836
20250303 19:05:00 Europe/Berlin,2025-03-03 19:05:00+01:00,False,5926.03,5911.46,DOWN,5955.0,5870.0,0.8628,0.851,0.74,0.7,StrategyEnum.Hold,StrategyEnum.SellPut,5926.03,5910.5,0,0,289,5929.89,5941.21,31.24,9.0,0.15229938934258463,5920.463117481231,5902.456882518769,-2.7580923168980007,1.0805484893897446,-3.8386408062877453,5960.27,5939.63,5918.99,41.3,StrategyEnum.SellPut,215,35,,,,1814,5926.03,5910.5,5926.03,5910.5,False,23,5926.03,5810.91,2025-03-03 19:05,1837
20250303 19:10:00 Europe/Berlin,2025-03-03 19:10:00+01:00,False,5911.44,5904.28,DOWN,5945.0,5865.0,0.8505,0.8418,0.69,0.67,StrategyEnum.Hold,StrategyEnum.SellPut,5911.44,5903.09,0,0,296,5921.84,5941.35,28.39,8.96,0.1517186651717119,5913.2378948040005,5895.322105195999,-5.054219865235609,-0.14640518153532645,-4.907814683700282,5963.82,5938.08,5912.35,51.5,StrategyEnum.SellPut,220,34,,,,1815,5911.44,5903.09,5911.44,5903.09,False,23,5917.6,5810.91,2025-03-03 19:10,1838
20250303 19:15:00 Europe/Berlin,2025-03-03 19:15:00+01:00,False,5904.27,5908.46,DOWN,5950.0,5865.0,0.8587,0.8694999999999999,0.7,0.74,StrategyEnum.Hold,StrategyEnum.SellPut,5911.41,5903.6,0,0,294,5916.44,5941.47,32.26,8.88,0.1502236169492607,5917.335902318,5899.584097682,-6.4621349545004705,-1.4095511361283553,-5.052583818372115,5965.64,5937.06,5908.48,57.2,StrategyEnum.SellPut,225,33,,,,1816,5911.41,5903.6,5911.41,5903.6,False,23,5917.6,5810.91,2025-03-03 19:15,1839
20250303 19:20:00 Europe/Berlin,2025-03-03 19:20:00+01:00,False,5908.55,5911.85,DOWN,5950.0,5870.0,0.8417,0.864,0.65,0.71,StrategyEnum.SellPut,StrategyEnum.Hold,5913.38,5904.21,0,0,294,5912.42,5941.49,35.32,8.9,0.1504928118150154,5920.746909295286,5902.953090704715,-7.221132418118032,-2.5718673925262907,-4.649265025591741,5966.63,5936.39,5906.16,60.5,StrategyEnum.Hold,230,32,,False,,1817,5913.38,5904.21,5913.38,5904.21,False,23,5917.6,5810.91,2025-03-03 19:20,1840
20250303 19:25:00 Europe/Berlin,2025-03-03 19:25:00+01:00,False,5911.39,5892.63,DOWN,5930.0,5855.0,0.8414,0.843,0.63,0.64,StrategyEnum.Hold,StrategyEnum.SellPut,5911.39,5890.63,0,0,291,5905.74,5940.97,27.69,9.78,0.16592132986303967,5902.407130059909,5882.852869940091,-9.266715816472242,-3.910837077315481,-5.355878739156761,5969.86,5934.14,5898.41,71.4,StrategyEnum.SellPut,235,31,,,,1818,5911.39,5890.63,5911.39,5890.63,False,23,5917.6,5810.91,2025-03-03 19:25,1841
20250303 19:30:00 Europe/Berlin,2025-03-03 19:30:00+01:00,False,5892.6,5889.3,DOWN,5930.0,5850.0,0.866,0.8576,0.69,0.67,StrategyEnum.Hold,StrategyEnum.SellPut,5898.5,5888.02,0,0,298,5901.3,5939.99,26.62,9.83,0.16686762528024093,5899.127335055629,5879.472664944371,-11.029418298755445,-5.334553321603474,-5.694864977151971,5971.97,5931.5,5891.02,80.9,StrategyEnum.SellPut,240,30,,,,1819,5898.5,5888.02,5898.5,5888.02,False,23,5917.6,5810.91,2025-03-03 19:30,1842
20250303 19:35:00 Europe/Berlin,2025-03-03 19:35:00+01:00,False,5889.32,5888.43,DOWN,5925.0,5850.0,0.8444,0.8563000000000001,0.62,0.65,StrategyEnum.SellPut,StrategyEnum.Hold,5893.92,5886.86,0,0,292,5898.13,5938.7,26.33,9.63,0.1635354120867779,5898.059668265942,5878.800331734059,-12.354163339875413,-6.738475325257862,-5.615688014617551,5972.99,5928.78,5884.58,88.4,StrategyEnum.Hold,245,29,,False,,1820,5893.92,5886.86,5893.92,5886.86,False,23,5917.6,5810.91,2025-03-03 19:35,1843
20250303 19:40:00 Europe/Berlin,2025-03-03 19:40:00+01:00,False,5888.44,5895.58,UP,5935.0,5860.0,0.8664,0.8417,0.67,0.6,StrategyEnum.Hold,StrategyEnum.Hold,5898.79,5887.92,0,0,292,5895.56,5937.01,32.75,9.72,0.16483981881007084,5905.298263389803,5885.861736610197,-12.68091044229186,-7.926962348664661,-4.7539480936272,5972.38,5926.42,5880.45,91.9,StrategyEnum.Hold,250,28,,,,1821,5898.79,5887.92,5898.79,5887.92,False,23,5917.6,5810.91,2025-03-03 19:40,1844
20250303 19:45:00 Europe/Berlin,2025-03-03 19:45:00+01:00,False,5895.74,5898.83,UP,5935.0,5860.0,0.8499,0.867,0.61,0.66,StrategyEnum.Hold,StrategyEnum.Hold,5910.22,5890.52,0,0,292,5892.95,5935.7,35.5,10.43,0.17683582297244405,5909.261244576245,5888.398755423755,-12.533137825184895,-8.848197443968708,-3.6849403812161867,5970.85,5924.15,5877.45,93.4,StrategyEnum.Hold,255,27,,,,1822,5910.22,5890.52,5910.22,5890.52,False,23,5917.6,5810.91,2025-03-03 19:45,1845
20250303 19:50:00 Europe/Berlin,2025-03-03 19:50:00+01:00,False,5898.82,5899.05,UP,5935.0,5860.0,0.853,0.8728,0.61,0.66,StrategyEnum.Hold,StrategyEnum.Hold,5904.96,5896.95,0,0,299,5894.24,5934.47,35.69,10.26,0.17389746713598034,5909.308298535086,5888.791701464915,-12.256983919187405,-9.529954739012448,-2.7270291801749575,5968.22,5921.69,5875.15,93.1,StrategyEnum.Hold,260,26,,,,1823,5904.96,5896.95,5904.96,5896.95,False,23,5917.6,5810.91,2025-03-03 19:50,1846
20250303 19:55:00 Europe/Berlin,2025-03-03 19:55:00+01:00,False,5899.27,5903.53,UP,5940.0,5865.0,0.861,0.8741,0.62,0.65,StrategyEnum.Hold,StrategyEnum.Hold,5904.85,5894.46,0,0,294,5897.08,5933.44,39.63,10.27,0.17392485144615166,5913.797705782578,5893.262294217421,-11.543564375523601,-9.932676666314679,-1.6108877092089227,5964.37,5919.29,5874.21,90.2,StrategyEnum.Hold,265,25,,,,1824,5904.85,5894.46,5904.85,5894.46,False,23,5917.6,5810.91,2025-03-03 19:55,1847
20250303 20:00:00 Europe/Berlin,2025-03-03 20:00:00+01:00,False,5903.33,5909.12,UP,5945.0,5875.0,0.8617,0.8496,0.61,0.58,StrategyEnum.Hold,StrategyEnum.Hold,5913.34,5901.64,0,0,293,5901.22,5932.58,44.21,10.37,0.17549165548160758,5919.490012512395,5898.749987487605,-10.407140922504368,-10.027569517552617,-0.3795714049517507,5959.92,5917.17,5874.43,85.5,StrategyEnum.Hold,270,24,,,,1825,5913.34,5901.64,5913.34,5901.64,False,23,5917.6,5810.91,2025-03-03 20:00,1848
20250303 20:05:00 Europe/Berlin,2025-03-03 20:05:00+01:00,False,5909.07,5909.6,UP,5945.0,5875.0,0.8636,0.8581,0.6,0.59,StrategyEnum.Hold,StrategyEnum.Hold,5911.8,5905.89,0,0,291,5904.03,5932.03,44.6,10.05,0.1700866419060655,5919.651440190081,5899.548559809919,-9.359890172447194,-9.894033648531533,0.5341434760843384,5955.34,5915.18,5875.01,80.3,StrategyEnum.Hold,275,23,,,,1826,5911.8,5905.89,5911.8,5905.89,False,23,5917.6,5810.91,2025-03-03 20:05,1849
20250303 20:10:00 Europe/Berlin,2025-03-03 20:10:00+01:00,False,5909.59,5905.33,UP,5940.0,5870.0,0.8641,0.8686,0.59,0.6,StrategyEnum.Hold,StrategyEnum.Hold,5911.27,5904.58,0,0,290,5905.33,5931.35,41.81,9.81,0.1661437602870767,5915.141337319361,5895.518662680639,-8.773355936105872,-9.6698981060464,0.8965421699405276,5950.9,5913.14,5875.38,75.5,StrategyEnum.Hold,280,22,,,,1827,5911.27,5904.58,5911.27,5904.58,False,23,5917.6,5810.91,2025-03-03 20:10,1850
20250303 20:15:00 Europe/Berlin,2025-03-03 20:15:00+01:00,False,5905.34,5897.08,DOWN,5930.0,5865.0,0.8576,0.8513,0.56,0.54,StrategyEnum.Hold,StrategyEnum.Hold,5906.53,5895.65,0,0,291,5904.93,5930.66,36.99,9.89,0.16767061610115372,5906.967670367978,5887.192329632022,-8.871958959643962,-9.510310276765912,0.6383513171219501,5945.13,5910.55,5875.97,69.2,StrategyEnum.Hold,285,21,,,,1828,5906.53,5895.65,5906.53,5895.65,False,23,5917.6,5810.91,2025-03-03 20:15,1851
20250303 20:20:00 Europe/Berlin,2025-03-03 20:20:00+01:00,False,5897.02,5900.85,DOWN,5935.0,5870.0,0.8721,0.8476,0.58,0.52,StrategyEnum.Hold,StrategyEnum.Hold,5904.02,5896.77,0,0,290,5904.4,5930.05,40.37,9.7,0.16437064730833317,5910.549265341694,5891.150734658307,-8.547366354613587,-9.317721492335448,0.7703551377218609,5938.23,5908.17,5878.11,60.1,StrategyEnum.Hold,290,20,,,,1829,5904.02,5896.77,5904.02,5896.77,False,23,5917.6,5810.91,2025-03-03 20:20,1852
20250303 20:25:00 Europe/Berlin,2025-03-03 20:25:00+01:00,False,5900.76,5896.58,DOWN,5930.0,5865.0,0.8732,0.8596,0.57,0.54,StrategyEnum.Hold,StrategyEnum.Hold,5900.76,5894.61,0,0,287,5901.89,5929.33,37.89,9.45,0.1602992744971538,5906.032174960144,5887.127825039855,-8.536276805320085,-9.161432554932375,0.6251557496122899,5931.12,5905.77,5880.42,50.7,StrategyEnum.Hold,295,19,,,,1830,5900.76,5894.61,5900.76,5894.61,False,23,5917.6,5810.91,2025-03-03 20:25,1853
20250303 20:30:00 Europe/Berlin,2025-03-03 20:30:00+01:00,False,5896.5,5906.75,UP,5940.0,5875.0,0.878,0.867,0.56,0.54,StrategyEnum.Hold,StrategyEnum.SellIronCondor,5909.25,5896.06,0,0,294,5901.32,5928.58,46.35,9.72,0.16454331845754572,5916.469162462991,5897.030837537009,-7.619026852964453,-8.85295141453879,1.2339245615743373,5925.75,5904.34,5882.92,42.8,StrategyEnum.SellIronCondor,300,18,,,,1831,5909.25,5896.06,5909.25,5896.06,False,23,5917.6,5810.91,2025-03-03 20:30,1854
20250303 20:35:00 Europe/Berlin,2025-03-03 20:35:00+01:00,False,5906.7,5907.79,UP,5940.0,5880.0,0.8772,0.8417,0.55,0.47,StrategyEnum.SellIronCondor,StrategyEnum.Hold,5908.13,5899.73,0,0,292,5901.81,5927.68,47.14,9.62,0.16291940933542784,5917.414936572777,5898.165063427223,-6.730594248093439,-8.428479981249719,1.69788573315628,5920.53,5903.13,5885.73,34.8,StrategyEnum.Hold,305,17,,,False,1832,5908.13,5899.73,5908.13,5899.73,False,23,5917.6,5810.91,2025-03-03 20:35,1855
20250303 20:40:00 Europe/Berlin,2025-03-03 20:40:00+01:00,False,5908.3,5914.12,UP,5945.0,5885.0,0.8741,0.8601,0.52,0.49,StrategyEnum.Hold,StrategyEnum.Hold,5917.6,5908.3,0,0,291,5905.22,5926.91,51.81,9.64,0.1629685462758226,5923.758155389008,5904.481844610992,-5.452869623216429,-7.833357909643061,2.3804882864266315,5917.37,5902.53,5887.69,29.7,StrategyEnum.Hold,310,16,,,,1833,5917.6,5908.3,5917.6,5908.3,False,23,5917.6,5810.91,2025-03-03 20:40,1856
20250303 20:45:00 Europe/Berlin,2025-03-03 20:45:00+01:00,False,5914.17,5897.94,DOWN,5925.0,5870.0,0.8508,0.8586,0.46,0.47,StrategyEnum.Hold,StrategyEnum.Hold,5914.17,5897.64,0,0,289,5904.64,5925.9,41.68,10.13,0.17176217465892402,5908.070430004078,5887.809569995921,-5.68037460801952,-7.4027612493183526,1.722386641298833,5916.23,5901.86,5887.48,28.8,StrategyEnum.Hold,315,15,,,,1834,5914.17,5897.64,5914.17,5897.64,False,23,5914.17,5810.91,2025-03-03 20:45,1857
20250303 20:50:00 Europe/Berlin,2025-03-03 20:50:00+01:00,False,5897.96,5879.58,DOWN,5905.0,5850.0,0.8448,0.8811,0.43,0.5,StrategyEnum.Hold,StrategyEnum.Hold,5901.11,5873.06,0,0,300,5901.24,5924.24,33.64,11.41,0.19406827170480634,5890.9903992895015,5868.169600710498,-7.258501025082296,-7.373909204471142,0.11540817938884551,5917.9,5900.62,5883.34,34.6,StrategyEnum.Hold,320,14,,,,1835,5901.11,5873.06,5901.11,5873.06,False,23,5901.11,5810.91,2025-03-03 20:50,1858
20250303 20:55:00 Europe/Berlin,2025-03-03 20:55:00+01:00,False,5879.47,5872.37,DOWN,5900.0,5845.0,0.874,0.8718,0.47,0.47,StrategyEnum.Hold,StrategyEnum.SellPut,5886.54,5872.13,0,0,297,5894.36,5922.78,31.1,11.62,0.19795510982973624,5883.994656483108,5860.745343516892,-8.9873635908707,-7.696600081751053,-1.290763509119647,5919.62,5898.82,5878.01,41.6,StrategyEnum.SellPut,325,13,,,,1836,5886.54,5872.13,5886.54,5872.13,False,23,5886.54,5810.91,2025-03-03 20:55,1859
20250303 21:00:00 Europe/Berlin,2025-03-03 21:00:00+01:00,False,5872.35,5855.47,DOWN,5880.0,5830.0,0.8558,0.8649,0.42,0.43,StrategyEnum.Hold,StrategyEnum.SellPut,5872.35,5848.92,0,0,293,5883.9,5920.86,26.13,12.47,0.21295171655173958,5867.939323877173,5843.000676122828,-11.587613594369941,-8.47480278427483,-3.1128108100951106,5923.25,5896.0,5868.74,54.5,StrategyEnum.SellPut,330,12,,,,1837,5872.35,5848.92,5872.35,5848.92,False,23,5872.35,5810.91,2025-03-03 21:00,1860
20250303 21:05:00 Europe/Berlin,2025-03-03 21:05:00+01:00,False,5855.33,5847.59,DOWN,5870.0,5825.0,0.8448,0.8468,0.38,0.39,StrategyEnum.Hold,StrategyEnum.SellPut,5857.94,5845.97,0,0,297,5870.59,5919.09,24.18,12.43,0.2126287562217173,5860.023657885946,5835.1563421140545,-14.121397915124362,-9.604121810444736,-4.517276104679626,5928.23,5893.74,5859.26,69.0,StrategyEnum.SellPut,335,11,,,,1838,5857.94,5845.97,5857.94,5845.97,False,23,5857.94,5810.91,2025-03-03 21:05,1861
20250303 21:10:00 Europe/Berlin,2025-03-03 21:10:00+01:00,False,5847.77,5840.37,DOWN,5865.0,5815.0,0.8792,0.8861,0.42,0.43,StrategyEnum.Hold,StrategyEnum.SellPut,5849.93,5832.8,0,0,292,5859.08,5917.04,22.53,12.77,0.21863530725094948,5853.1391108940925,5827.600889105907,-16.521583375372757,-10.98761412343034,-5.533969251942416,5932.9,5891.3,5849.69,83.2,StrategyEnum.SellPut,340,10,,,,1839,5849.93,5832.8,5849.93,5832.8,False,23,5851.33,5810.91,2025-03-03 21:10,1862
20250303 21:15:00 Europe/Berlin,2025-03-03 21:15:00+01:00,False,5840.04,5837.89,DOWN,5860.0,5815.0,0.8662,0.8744000000000001,0.38,0.39,StrategyEnum.Hold,StrategyEnum.SellPut,5848.82,5837.62,0,0,294,5850.74,5914.99,21.98,12.66,0.2168083253455314,5850.5470315445145,5825.232968455486,-18.411625164737416,-12.472416331691756,-5.93920883304566,5936.46,5888.77,5841.08,95.4,StrategyEnum.SellPut,345,9,,,,1840,5848.82,5837.62,5848.82,5837.62,False,23,5851.33,5810.91,2025-03-03 21:15,1863
20250303 21:20:00 Europe/Berlin,2025-03-03 21:20:00+01:00,False,5838.05,5829.94,DOWN,5850.0,5810.0,0.8573,0.8558,0.34,0.34,StrategyEnum.Hold,StrategyEnum.SellPut,5841.49,5829.93,0,0,296,5842.25,5912.69,20.25,12.58,0.2157598902986562,5842.518672148477,5817.361327851522,-20.31679608045306,-14.041292281444017,-6.2755037990090425,5939.47,5885.49,5831.51,108.0,StrategyEnum.SellPut,350,8,,,,1841,5841.49,5829.93,5841.49,5829.93,False,23,5851.33,5810.91,2025-03-03 21:20,1864
20250303 21:25:00 Europe/Berlin,2025-03-03 21:25:00+01:00,False,5830.41,5823.27,DOWN,5845.0,5805.0,0.8922,0.8511,0.37,0.31,StrategyEnum.SellPut,StrategyEnum.Hold,5833.09,5819.92,0,0,295,5835.81,5910.19,18.91,12.62,0.21673234887198536,5835.890909852158,5810.649090147843,-22.110000688714535,-15.65503396289812,-6.454966725816416,5941.67,5881.71,5821.75,119.9,StrategyEnum.Hold,355,7,,True,,1842,5833.09,5819.92,5833.09,5819.92,False,23,5851.33,5810.91,2025-03-03 21:25,1865
20250303 21:30:00 Europe/Berlin,2025-03-03 21:30:00+01:00,False,5823.25,5824.85,DOWN,5845.0,5805.0,0.8925,0.889,0.35,0.34,StrategyEnum.Hold,StrategyEnum.Hold,5835.83,5823.25,0,0,296,5831.26,5907.56,20.26,12.62,0.21662339321803448,5837.467987719861,5812.232012280139,-23.136927368250326,-17.151412643968563,-5.985514724281764,5942.24,5878.0,5813.76,128.5,StrategyEnum.Hold,360,6,,,,1843,5835.83,5823.25,5835.83,5823.25,False,23,5851.33,5810.91,2025-03-03 21:30,1866
20250303 21:35:00 Europe/Berlin,2025-03-03 21:35:00+01:00,False,5825.2,5816.8,DOWN,5835.0,5800.0,0.8904,0.8716,0.31,0.29,StrategyEnum.Hold,StrategyEnum.Hold,5827.33,5816.33,0,0,295,5826.55,5905.16,18.57,12.5,0.21493634246393312,5829.302417168442,5804.297582831558,-24.31999610728053,-18.585129336630956,-5.734866770649575,5942.01,5873.66,5805.32,136.7,StrategyEnum.Hold,365,5,,,,1844,5827.33,5816.33,5827.33,5816.33,False,23,5851.33,5810.91,2025-03-03 21:35,1867
20250303 21:40:00 Europe/Berlin,2025-03-03 21:40:00+01:00,False,5816.81,5818.87,DOWN,5835.0,5805.0,0.8882,0.8523000000000001,0.28,0.24,StrategyEnum.Hold,StrategyEnum.Hold,5819.16,5810.91,0,0,298,5822.75,5902.83,20.41,12.2,0.20963989717903844,5831.068673084982,5806.671326915018,-24.80462265657934,-19.82902800062063,-4.975594655958709,5939.42,5869.15,5798.88,140.5,StrategyEnum.Hold,370,4,,,,1845,5819.16,5810.91,5819.16,5810.91,False,23,5851.33,5810.91,2025-03-03 21:40,1868
20250303 21:45:00 Europe/Berlin,2025-03-03 21:45:00+01:00,False,5817.42,5830.35,UP,5845.0,5815.0,0.8986,0.909,0.25,0.26,StrategyEnum.Hold,StrategyEnum.Hold,5833.47,5816.5,0,0,292,5822.83,5900.86,29.87,12.54,0.215072545393336,5842.889482150341,5817.81051784966,-23.985858583732806,-20.660394117243065,-3.3254644664897413,5934.83,5865.19,5795.55,139.3,StrategyEnum.Hold,375,3,,,,1846,5833.47,5816.5,5833.47,5816.5,False,23,5851.33,5816.5,2025-03-03 21:45,1869
20250303 21:50:00 Europe/Berlin,2025-03-03 21:50:00+01:00,False,5829.97,5835.19,UP,5845.0,5825.0,0.8517,0.8608,0.17,0.17,StrategyEnum.Hold,StrategyEnum.Hold,5835.38,5825.66,0,0,298,5825.21,5899.06,33.47,12.34,0.21144282479530602,5847.528090568173,5822.851909431826,-22.684936776418,-21.065302649078053,-1.6196341273399462,5929.93,5861.68,5793.43,136.5,StrategyEnum.Hold,380,2,,,,1847,5835.38,5825.66,5835.38,5825.66,False,23,5851.33,5825.66,2025-03-03 21:50,1870
20250303 21:55:00 Europe/Berlin,2025-03-03 21:55:00+01:00,False,5835.64,5851.33,UP,5860.0,5840.0,0.9034,0.9554,0.15,0.19,StrategyEnum.Hold,StrategyEnum.Hold,5851.33,5834.19,0,0,297,5830.51,5897.33,43.8,12.68,0.21672139665713624,5864.011084099018,5838.648915900982,-20.11965687864813,-20.876173494992067,0.7565166163439372,5925.79,5859.4,5793.0,132.8,StrategyEnum.Hold,385,1,,,,1848,5851.33,5788.24,5851.33,5788.24,False,23,5851.33,5834.19,2025-03-03 21:55,1871
20250304 15:30:00 Europe/Berlin,2025-03-04 15:30:00+01:00,False,5811.98,5794.41,DOWN,5855.0,5735.0,0.8507,0.846,1.05,1.03,StrategyEnum.Hold,StrategyEnum.Hold,5811.98,5788.24,0,0,298,5826.03,5894.38,27.55,16.28,0.28099014307044484,5810.691720949088,5778.128279050911,-22.421165142462087,-21.18517182448607,-1.2359933179760176,5923.32,5854.07,5784.82,138.5,StrategyEnum.Hold,0,78,,,,1848,5851.33,5788.24,5811.98,5788.24,True,24,5865.08,5732.59,2025-03-04 15:30,1872
20250304 15:35:00 Europe/Berlin,2025-03-04 15:35:00+01:00,False,5793.56,5801.08,DOWN,5860.0,5740.0,0.8452,0.8539,1.02,1.05,StrategyEnum.Hold,StrategyEnum.Hold,5810.72,5793.56,0,0,299,5822.47,5891.54,30.79,16.34,0.28174848764385985,5817.42445516701,5784.73554483299,-23.436749507073728,-21.6354873610036,-1.8012621460701261,5919.33,5849.3,5779.27,140.1,StrategyEnum.Hold,5,77,,,,1849,5810.72,5793.56,5810.72,5793.56,False,24,5865.08,5732.59,2025-03-04 15:35,1873
20250304 15:40:00 Europe/Berlin,2025-03-04 15:40:00+01:00,False,5801.19,5794.04,DOWN,5855.0,5735.0,0.8553,0.8476,1.05,1.02,StrategyEnum.Hold,StrategyEnum.Hold,5808.22,5785.34,0,0,299,5815.21,5888.57,29.3,16.81,0.29014780356950004,5810.851279797938,5777.228720202062,-24.5269452399516,-22.2137789367932,-2.3131663031584004,5912.42,5843.66,5774.9,137.5,StrategyEnum.Hold,10,76,,,,1850,5808.22,5785.34,5808.22,5785.34,False,24,5865.08,5732.59,2025-03-04 15:40,1874
20250304 15:45:00 Europe/Berlin,2025-03-04 15:45:00+01:00,False,5794.17,5790.61,DOWN,5850.0,5730.0,0.8508,0.8557,1.03,1.05,StrategyEnum.Hold,StrategyEnum.Hold,5805.52,5790.03,0,0,296,5806.29,5885.5,28.57,16.72,0.2886898387132642,5807.326902669513,5773.893097330486,-25.375196082064576,-22.846062365847477,-2.5291337162170997,5903.61,5837.8,5771.99,131.6,StrategyEnum.Hold,15,75,,,,1851,5805.52,5790.03,5805.52,5790.03,False,24,5865.08,5732.59,2025-03-04 15:45,1875
20250304 15:50:00 Europe/Berlin,2025-03-04 15:50:00+01:00,False,5790.44,5780.0,DOWN,5840.0,5720.0,0.8553,0.8553,1.04,1.04,StrategyEnum.Hold,StrategyEnum.Hold,5791.94,5775.8,0,0,296,5792.03,5882.13,26.4,16.68,0.28850683972279206,5796.675695335977,5763.324304664023,-26.596985817827772,-23.596247056243534,-3.0007387615842376,5891.55,5831.1,5770.64,120.9,StrategyEnum.Hold,20,74,,,,1852,5791.94,5775.8,5791.94,5775.8,False,24,5865.08,5732.59,2025-03-04 15:50,1876
20250304 15:55:00 Europe/Berlin,2025-03-04 15:55:00+01:00,False,5780.13,5767.27,DOWN,5825.0,5710.0,0.8482,0.8462000000000001,1.0,0.99,StrategyEnum.Hold,StrategyEnum.Hold,5787.27,5767.06,0,0,299,5786.6,5878.45,24.03,16.93,0.2935209495848444,5784.198145669122,5750.341854330879,-28.26662751031563,-24.530323147057953,-3.736304363257677,5882.92,5824.56,5766.21,116.7,StrategyEnum.Hold,25,73,,,,1853,5787.27,5767.06,5787.27,5767.06,False,24,5865.08,5732.59,2025-03-04 15:55,1877
20250304 16:00:00 Europe/Berlin,2025-03-04 16:00:00+01:00,False,5767.86,5766.19,DOWN,5825.0,5710.0,0.8544,0.8432999999999999,1.02,0.97,StrategyEnum.Hold,StrategyEnum.Hold,5771.19,5757.45,0,0,297,5779.62,5874.74,23.83,16.7,0.28962661616197666,5782.89042097847,5749.48957902153,-29.338778380380973,-25.492014193722557,-3.8467641866584152,5876.8,5818.89,5760.99,115.8,StrategyEnum.Hold,30,72,,,,1854,5771.19,5757.45,5771.19,5757.45,False,24,5865.08,5732.59,2025-03-04 16:00,1878
20250304 16:05:00 Europe/Berlin,2025-03-04 16:05:00+01:00,False,5765.13,5756.35,DOWN,5815.0,5700.0,0.8558,0.8461,1.02,0.98,StrategyEnum.Hold,StrategyEnum.Hold,5770.15,5755.24,0,0,300,5772.08,5870.88,22.07,16.57,0.2879000367545822,5772.922533765723,5739.777466234278,-30.629394835499625,-26.51949032207797,-4.109904513421654,5871.65,5813.09,5754.54,117.1,StrategyEnum.Hold,35,71,,,,1855,5770.15,5755.24,5770.15,5755.24,False,24,5865.08,5732.59,2025-03-04 16:05,1879
20250304 16:10:00 Europe/Berlin,2025-03-04 16:10:00+01:00,False,5756.32,5757.11,DOWN,5815.0,5700.0,0.8543,0.8511,1.01,0.99,StrategyEnum.Hold,StrategyEnum.Hold,5763.47,5750.77,0,0,299,5765.38,5867.1,22.55,16.3,0.28305737099044354,5773.405924211028,5740.814075788971,-31.230881860615227,-27.46176862978542,-3.769113230829806,5868.17,5808.18,5748.18,120.0,StrategyEnum.Hold,40,70,,,,1856,5763.47,5750.77,5763.47,5750.77,False,24,5865.08,5732.59,2025-03-04 16:10,1880
